"Name"|"Status"|"Fall"|"Year"|"Place"|"Type"|"Mass"|"Antarctic"|"(Lat,Long)"
"Queen Alexandra Range 94763"|"Official"|" "|"1994"|"Antarctica"|"L6"|"5 g"|"19(2) ANSMET"|"(-84.592400, 162.346000)  "
"Queen Alexandra Range 94764"|"Official"|" "|"1994"|"Antarctica"|"H5"|"7.3 g"|"19(2) ANSMET"|"(-84.592900, 162.380000)  "
"Queen Alexandra Range 94765"|"Official"|" "|"1994"|"Antarctica"|"H6"|"1.3 g"|"19(2) ANSMET"|"(-84.591500, 162.311000)  "
"Queen Alexandra Range 94766"|"Official"|" "|"1994"|"Antarctica"|"H6"|"5.8 g"|"19(2) ANSMET"|"(-84.592300, 162.352000)  "
"Queen Alexandra Range 94767"|"Official"|" "|"1994"|"Antarctica"|"L6"|"23.6 g"|"19(2) ANSMET"|"(-84.573200, 162.100000)  "
"Queen Alexandra Range 94768"|"Official"|" "|"1994"|"Antarctica"|"H6"|"4.7 g"|"19(2) ANSMET"|"(-84.574200, 162.567000)  "
"Queen Alexandra Range 94769"|"Official"|" "|"1994"|"Antarctica"|"L5"|"47 g"|"19(2) ANSMET"|"(-84.574000, 162.107000)  "
"Queen Alexandra Range 94770"|"Official"|" "|"1994"|"Antarctica"|"L5"|"22.6 g"|"19(2) ANSMET"|"(-84.574600, 162.572000)  "
"Queen Alexandra Range 94771"|"Official"|" "|"1994"|"Antarctica"|"H5"|"17.4 g"|"19(2) ANSMET"|"(-84.592600, 162.334000)  "
"Queen Alexandra Range 94772"|"Official"|" "|"1994"|"Antarctica"|"H6"|"0.68 g"|"19(2) ANSMET"|"(-84.592700, 162.371000)  "
"Queen Alexandra Range 94773"|"Official"|" "|"1994"|"Antarctica"|"L6"|"4.4 g"|"19(2) ANSMET"|"(-84.573900, 162.492000)  "
"Queen Alexandra Range 94774"|"Official"|" "|"1994"|"Antarctica"|"L6"|"32.1 g"|"19(2) ANSMET"|"(-84.575200, 162.571000)  "
"Queen Alexandra Range 94775"|"Official"|" "|"1994"|"Antarctica"|"L4"|"1.1 g"|"19(2) ANSMET"|"(-84.575400, 162.565000)  "
"Queen Alexandra Range 94776"|"Official"|" "|"1994"|"Antarctica"|"H6"|"3.3 g"|"19(2) ANSMET"|"(-84.592200, 162.322000)  "
"Queen Alexandra Range 94777"|"Official"|" "|"1994"|"Antarctica"|"H5"|"18.3 g"|"20(1) ANSMET"|"(-84.573700, 162.571000)  "
"Queen Alexandra Range 97001 **"|"Official"|" "|"1997"|"Antarctica"|"Howardite"|"2.36 kg"|"21(2) ANSMET"|"(-84.554300, 162.490000)  "
"Queen Alexandra Range 97002 **"|"Official"|" "|"1997"|"Antarctica"|"Eucrite-pmict"|"1384 g"|"21(2) ANSMET"|"(-84.633800, 161.553000)  "
"Queen Alexandra Range 97003 **"|"Official"|" "|"1997"|"Antarctica"|"CM2"|"0.9 g"|"21(2) ANSMET"|"(-84.562600, 162.092000)  "
"Queen Alexandra Range 97004 **"|"Official"|" "|"1997"|"Antarctica"|"Eucrite-br"|"13.9 g"|"21(2) ANSMET"|"(-84.551900, 162.140000)  "
"Queen Alexandra Range 97005 **"|"Official"|" "|"1997"|"Antarctica"|"CM2"|"0.72 g"|"21(2) ANSMET"|"(-84.563200, 162.092000)  "
"Queen Alexandra Range 97006"|"Official"|" "|"1997"|"Antarctica"|"H5"|"4.06 kg"|"21(2) ANSMET"|"(-84.552700, 162.244000)  "
"Queen Alexandra Range 97007"|"Official"|" "|"1997"|"Antarctica"|"L5"|"508 g"|"22(1) ANSMET"|"(-84.637000, 161.646000)  "
"Queen Alexandra Range 97008 **"|"Official"|" "|"1997"|"Antarctica"|"L3.05"|"453 g"|"22(1) ANSMET"|"(-84.638600, 161.599000)  "
"Queen Alexandra Range 97009"|"Official"|" "|"1997"|"Antarctica"|"H6"|"377 g"|"22(1) ANSMET"|"(-84.601000, 162.185000)  "
"Queen Alexandra Range 97010"|"Official"|" "|"1997"|"Antarctica"|"L6"|"431 g"|"22(1) ANSMET"|"(-84.554000, 162.490000)  "
"Queen Alexandra Range 97011"|"Official"|" "|"1997"|"Antarctica"|"LL6"|"403 g"|"22(1) ANSMET"|"(-84.555200, 162.605000)  "
"Queen Alexandra Range 97012"|"Official"|" "|"1997"|"Antarctica"|"LL6"|"1273 g"|"22(1) ANSMET"|"(-84.554100, 162.496000)  "
"Queen Alexandra Range 97013"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"706 g"|"22(1) ANSMET"|"(-84.576200, 162.811000)  "
"Queen Alexandra Range 97014 **"|"Official"|" "|"1997"|"Antarctica"|"Eucrite-unbr"|"142.3 g"|"22(1) ANSMET"|"(-84.638400, 161.542000)  "
"Queen Alexandra Range 97015"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"101.4 g"|"22(1) ANSMET"|"(-84.552800, 162.338000)  "
"Queen Alexandra Range 97016"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"489 g"|"22(1) ANSMET"|"(-84.580900, 161.985000)  "
"Queen Alexandra Range 97017"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"306 g"|"22(1) ANSMET"|"(-84.563300, 162.306000)  "
"Queen Alexandra Range 97018"|"Official"|" "|"1997"|"Antarctica"|"L6"|"2.88 kg"|"22(1) ANSMET"|"(-84.554800, 162.500000)  "
"Queen Alexandra Range 97019"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"237 g"|"22(1) ANSMET"|"(-84.640700, 161.549000)  "
"Queen Alexandra Range 97020"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"163.2 g"|"22(1) ANSMET"|"(-84.558900, 162.323000)  "
"Queen Alexandra Range 97021"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"206 g"|"22(1) ANSMET"|"(-84.578900, 162.005000)  "
"Queen Alexandra Range 97022"|"Official"|" "|"1997"|"Antarctica"|"H5"|"206 g"|"22(1) ANSMET"|"(-84.631500, 161.586000)  "
"Queen Alexandra Range 97023"|"Official"|" "|"1997"|"Antarctica"|"LL6"|"395 g"|"22(1) ANSMET"|"(-84.641900, 161.535000)  "
"Queen Alexandra Range 97024"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"349 g"|"22(1) ANSMET"|"(-84.589900, 162.558000)  "
"Queen Alexandra Range 97025"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"143.7 g"|"22(1) ANSMET"|"(-84.556900, 162.323000)  "
"Queen Alexandra Range 97026 **"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"340 g"|"22(1) ANSMET"|"(-84.643300, 161.550000)  "
"Queen Alexandra Range 97027"|"Official"|" "|"1997"|"Antarctica"|"H4"|"376 g"|"22(1) ANSMET"|"(-84.569700, 162.145000)  "
"Queen Alexandra Range 97028"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"911 g"|"22(1) ANSMET"|"(-84.547800, 162.244000)  "
"Queen Alexandra Range 97029"|"Official"|" "|"1997"|"Antarctica"|"L6"|"825 g"|"22(1) ANSMET"|"(-84.551700, 162.613000)  "
"Queen Alexandra Range 97030 **"|"Official"|" "|"1997"|"Antarctica"|"H3.4"|"414 g"|"22(1) ANSMET"|"(-84.570800, 162.231000)  "
"Queen Alexandra Range 97031"|"Official"|" "|"1997"|"Antarctica"|"L5"|"350 g"|"22(1) ANSMET"|"(-84.547800, 162.318000)  "
"Queen Alexandra Range 97032"|"Official"|" "|"1997"|"Antarctica"|"L6"|"435 g"|"22(1) ANSMET"|"(-84.553300, 162.185000)  "
"Queen Alexandra Range 97033"|"Official"|" "|"1997"|"Antarctica"|"L6"|"367 g"|"22(1) ANSMET"|"(-84.552500, 162.493000)  "
"Queen Alexandra Range 97034"|"Official"|" "|"1997"|"Antarctica"|"L4"|"677 g"|"22(1) ANSMET"|"(-84.602700, 162.875000)  "
"Queen Alexandra Range 97035"|"Official"|" "|"1997"|"Antarctica"|"L6"|"245 g"|"22(1) ANSMET"|"(-84.551900, 162.488000)  "
"Queen Alexandra Range 97036"|"Official"|" "|"1997"|"Antarctica"|"L6"|"182.2 g"|"22(1) ANSMET"|"(-84.567700, 162.277000)  "
"Queen Alexandra Range 97037"|"Official"|" "|"1997"|"Antarctica"|"L6"|"214 g"|"22(1) ANSMET"|"(-84.561800, 162.169000)  "
"Queen Alexandra Range 97038"|"Official"|" "|"1997"|"Antarctica"|"H6"|"267 g"|"22(1) ANSMET"|"(-84.641200, 161.569000)  "
"Queen Alexandra Range 97039"|"Official"|" "|"1997"|"Antarctica"|"H5"|"322 g"|"22(1) ANSMET"|"(-84.566100, 162.174000)  "
"Queen Alexandra Range 97040"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"314 g"|"22(1) ANSMET"|"(-84.565700, 162.297000)  "
"Queen Alexandra Range 97041"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"272 g"|"22(1) ANSMET"|"(-84.565500, 162.290000)  "
"Queen Alexandra Range 97042"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"215 g"|"22(1) ANSMET"|"(-84.567400, 162.187000)  "
"Queen Alexandra Range 97043"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"153.5 g"|"22(1) ANSMET"|"(-84.563600, 162.273000)  "
"Queen Alexandra Range 97044"|"Official"|" "|"1997"|"Antarctica"|"L6"|"122.1 g"|"22(1) ANSMET"|"(-84.562500, 162.237000)  "
"Queen Alexandra Range 97045"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"122.5 g"|"22(1) ANSMET"|"(-84.553100, 162.334000)  "
"Queen Alexandra Range 97046"|"Official"|" "|"1997"|"Antarctica"|"L6"|"130.8 g"|"22(1) ANSMET"|"(-84.547600, 162.239000)  "
"Queen Alexandra Range 97047"|"Official"|" "|"1997"|"Antarctica"|"H5"|"183.7 g"|"22(1) ANSMET"|"(-84.569600, 162.213000)  "
"Queen Alexandra Range 97048"|"Official"|" "|"1997"|"Antarctica"|"L5"|"128.9 g"|"22(1) ANSMET"|"(-84.568900, 162.173000)  "
"Queen Alexandra Range 97049"|"Official"|" "|"1997"|"Antarctica"|"L6"|"143.1 g"|"22(1) ANSMET"|"(-84.571500, 162.227000)  "
"Queen Alexandra Range 97050"|"Official"|" "|"1997"|"Antarctica"|"L6"|"191.7 g"|"22(1) ANSMET"|"(-84.571300, 162.187000)  "
"Queen Alexandra Range 97051"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"141.3 g"|"22(1) ANSMET"|"(-84.563400, 162.318000)  "
"Queen Alexandra Range 97052"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"139.5 g"|"22(1) ANSMET"|"(-84.565200, 162.305000)  "
"Queen Alexandra Range 97053 **"|"Official"|" "|"1997"|"Antarctica"|"Eucrite-unbr"|"75.1 g"|"22(1) ANSMET"|"(-84.565800, 162.139000)  "
"Queen Alexandra Range 97054"|"Official"|" "|"1997"|"Antarctica"|"L6"|"179.1 g"|"22(1) ANSMET"|"(-84.563100, 162.145000)  "
"Queen Alexandra Range 97055"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"32.7 g"|"22(1) ANSMET"|"(-84.562600, 162.316000)  "
"Queen Alexandra Range 97056"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"36.7 g"|"22(1) ANSMET"|"(-84.629900, 161.588000)  "
"Queen Alexandra Range 97057"|"Official"|" "|"1997"|"Antarctica"|"L6"|"191.8 g"|"22(1) ANSMET"|"(-84.561300, 162.173000)  "
"Queen Alexandra Range 97058"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"143 g"|"22(1) ANSMET"|"(-84.562900, 162.249000)  "
"Queen Alexandra Range 97059"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"99.4 g"|"22(1) ANSMET"|"(-84.563500, 162.284000)  "
"Queen Alexandra Range 97060"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"60.8 g"|"22(1) ANSMET"|"(-84.560800, 162.278000)  "
"Queen Alexandra Range 97061"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"27.6 g"|"22(1) ANSMET"|"(-84.559900, 162.279000)  "
"Queen Alexandra Range 97062"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"93.5 g"|"22(1) ANSMET"|"(-84.553100, 162.272000)  "
"Queen Alexandra Range 97063"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"32 g"|"22(1) ANSMET"|"(-84.563200, 162.246000)  "
"Queen Alexandra Range 97064"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"19.8 g"|"22(1) ANSMET"|"(-84.559300, 162.277000)  "
"Queen Alexandra Range 97065"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"57.9 g"|"22(1) ANSMET"|"(-84.561400, 162.277000)  "
"Queen Alexandra Range 97066"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"34.7 g"|"22(1) ANSMET"|"(-84.565600, 162.255000)  "
"Queen Alexandra Range 97067"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"17.4 g"|"22(1) ANSMET"|"(-84.563700, 162.285000)  "
"Queen Alexandra Range 97068"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"66.5 g"|"22(1) ANSMET"|"(-84.551600, 162.269000)  "
"Queen Alexandra Range 97069"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"94.2 g"|"22(1) ANSMET"|"(-84.564500, 162.273000)  "
"Queen Alexandra Range 97070"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"123.7 g"|"22(1) ANSMET"|"(-84.563900, 162.279000)  "
"Queen Alexandra Range 97071"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"25 g"|"22(1) ANSMET"|"(-84.557700, 162.276000)  "
"Queen Alexandra Range 97072"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"37.9 g"|"22(1) ANSMET"|"(-84.642500, 161.633000)  "
"Queen Alexandra Range 97073"|"Official"|" "|"1997"|"Antarctica"|"L5"|"14.4 g"|"22(1) ANSMET"|"(-84.567500, 162.250000)  "
"Queen Alexandra Range 97074"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"33.5 g"|"22(1) ANSMET"|"(-84.564600, 162.285000)  "
"Queen Alexandra Range 97075"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"91.2 g"|"22(1) ANSMET"|"(-84.555400, 162.256000)  "
"Queen Alexandra Range 97076"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"5 g"|"22(1) ANSMET"|"(-84.562500, 162.085000)  "
"Queen Alexandra Range 97077 **"|"Official"|" "|"1997"|"Antarctica"|"CM2"|"20 g"|"23(1) ANSMET"|"(-84.633100, 161.642000)  "
"Queen Alexandra Range 97078"|"Official"|" "|"1997"|"Antarctica"|"L6"|"82.4 g"|"22(1) ANSMET"|"(-84.561500, 162.086000)  "
"Queen Alexandra Range 97079"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"59.9 g"|"22(1) ANSMET"|"(-84.561800, 162.278000)  "
"Queen Alexandra Range 97080 **"|"Official"|" "|"1997"|"Antarctica"|"LL6"|"73.4 g"|"22(1) ANSMET"|"(-84.642400, 161.546000)  "
"Queen Alexandra Range 97081"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"39 g"|"22(1) ANSMET"|"(-84.548600, 162.308000)  "
"Queen Alexandra Range 97082"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"14.9 g"|"22(1) ANSMET"|"(-84.547900, 162.318000)  "
"Queen Alexandra Range 97083"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"37.6 g"|"22(1) ANSMET"|"(-84.553500, 162.321000)  "
"Queen Alexandra Range 97084"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"62.5 g"|"22(1) ANSMET"|"(-84.554600, 162.321000)  "
"Queen Alexandra Range 97085"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"83.9 g"|"22(1) ANSMET"|"(-84.563200, 162.311000)  "
"Queen Alexandra Range 97086"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"108.5 g"|"22(1) ANSMET"|"(-84.563700, 162.273000)  "
"Queen Alexandra Range 97087"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"37.2 g"|"22(1) ANSMET"|"(-84.558000, 162.274000)  "
"Queen Alexandra Range 97088"|"Official"|" "|"1997"|"Antarctica"|"LL4"|"63.3 g"|"22(1) ANSMET"|"(-84.564200, 162.249000)  "
"Queen Alexandra Range 97089"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"29.2 g"|"22(1) ANSMET"|"(-84.558800, 162.278000)  "
"Queen Alexandra Range 97090"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"86.3 g"|"22(1) ANSMET"|"(-84.561200, 162.252000)  "
"Queen Alexandra Range 97091"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"22.6 g"|"22(1) ANSMET"|"(-84.563600, 162.273000)  "
"Queen Alexandra Range 97092"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"20.8 g"|"22(1) ANSMET"|"(-84.563400, 162.282000)  "
"Queen Alexandra Range 97093"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"8.6 g"|"22(1) ANSMET"|"(-84.550500, 162.270000)  "
"Queen Alexandra Range 97094"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"7.3 g"|"22(1) ANSMET"|"(-84.643000, 161.545000)  "
"Queen Alexandra Range 97095"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"19.8 g"|"22(1) ANSMET"|"(-84.558800, 162.277000)  "
"Queen Alexandra Range 97096"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"11 g"|"22(1) ANSMET"|"(-84.563800, 162.310000)  "
"Queen Alexandra Range 97097"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"30.8 g"|"22(1) ANSMET"|"(-84.564100, 162.284000)  "
"Queen Alexandra Range 97098"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"3.9 g"|"22(1) ANSMET"|"(-84.641900, 161.548000)  "
"Queen Alexandra Range 97099"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"25.5 g"|"22(1) ANSMET"|"(-84.563700, 162.274000)  "
"Queen Alexandra Range 97100"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"16.3 g"|"22(1) ANSMET"|"(-84.553800, 162.182000)  "
"Queen Alexandra Range 97101"|"Official"|" "|"1997"|"Antarctica"|"H6"|"70.9 g"|"22(1) ANSMET"|"(-84.571100, 162.247000)  "
"Queen Alexandra Range 97102"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"20.5 g"|"22(1) ANSMET"|"(-84.564000, 162.279000)  "
"Queen Alexandra Range 97103"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"19 g"|"22(1) ANSMET"|"(-84.563800, 162.274000)  "
"Queen Alexandra Range 97104"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"17.8 g"|"22(1) ANSMET"|"(-84.556200, 162.202000)  "
"Queen Alexandra Range 97105"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"8.1 g"|"22(1) ANSMET"|"(-84.634500, 161.553000)  "
"Queen Alexandra Range 97106"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"18 g"|"22(1) ANSMET"|"(-84.563100, 162.309000)  "
"Queen Alexandra Range 97107"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"15.5 g"|"22(1) ANSMET"|"(-84.563200, 162.307000)  "
"Queen Alexandra Range 97108"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"5.7 g"|"22(1) ANSMET"|"(-84.563100, 162.245000)  "
"Queen Alexandra Range 97109"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"2.7 g"|"22(1) ANSMET"|"(-84.563900, 162.306000)  "
"Queen Alexandra Range 97110"|"Official"|" "|"1997"|"Antarctica"|"H5"|"55.2 g"|"22(1) ANSMET"|"(-84.555700, 162.212000)  "
"Queen Alexandra Range 97111"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"12.4 g"|"22(1) ANSMET"|"(-84.548600, 162.323000)  "
"Queen Alexandra Range 97112"|"Official"|" "|"1997"|"Antarctica"|"H5"|"8.2 g"|"22(1) ANSMET"|"(-84.549700, 162.228000)  "
"Queen Alexandra Range 97113"|"Official"|" "|"1997"|"Antarctica"|"L4"|"28.1 g"|"22(1) ANSMET"|"(-84.569100, 162.198000)  "
"Queen Alexandra Range 97114"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"3.5 g"|"22(1) ANSMET"|"(-84.563200, 162.246000)  "
"Queen Alexandra Range 97115"|"Official"|" "|"1997"|"Antarctica"|"L6"|"18.2 g"|"22(1) ANSMET"|"(-84.565700, 162.250000)  "
"Queen Alexandra Range 97116"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"20.4 g"|"22(1) ANSMET"|"(-84.564600, 162.282000)  "
"Queen Alexandra Range 97117"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"12 g"|"22(1) ANSMET"|"(-84.552100, 162.239000)  "
"Queen Alexandra Range 97118"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"13.7 g"|"22(1) ANSMET"|"(-84.568000, 162.268000)  "
"Queen Alexandra Range 97119"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"8.7 g"|"22(1) ANSMET"|"(-84.641900, 161.549000)  "
"Queen Alexandra Range 97120"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"25.1 g"|"22(1) ANSMET"|"(-84.559200, 162.275000)  "
"Queen Alexandra Range 97121"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"24.5 g"|"22(1) ANSMET"|"(-84.563900, 162.288000)  "
"Queen Alexandra Range 97122"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"3.7 g"|"22(1) ANSMET"|"(-84.558800, 162.269000)  "
"Queen Alexandra Range 97123"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"22.9 g"|"22(1) ANSMET"|"(-84.546800, 162.257000)  "
"Queen Alexandra Range 97124"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"14.3 g"|"22(1) ANSMET"|"(-84.558100, 162.267000)  "
"Queen Alexandra Range 97125"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"3.2 g"|"22(1) ANSMET"|"(-84.559700, 162.272000)  "
"Queen Alexandra Range 97126"|"Official"|" "|"1997"|"Antarctica"|"LL5"|"51 g"|"22(1) ANSMET"|"(-84.557500, 162.266000)  "
