"Name"|"Status"|"Fall"|"Year"|"Place"|"Type"|"Mass"|"Antarctic"|"(Lat,Long)"
"Meteorite Hills 00481"|"Official"|" "|"2000"|"Antarctica"|"L5"|"208 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00482"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"175.3 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00483"|"Official"|" "|"2000"|"Antarctica"|"LL5"|"252 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00484"|"Official"|" "|"2000"|"Antarctica"|"L5"|"234 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00485"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"222 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00486"|"Official"|" "|"2000"|"Antarctica"|"L5"|"157.6 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00487"|"Official"|" "|"2000"|"Antarctica"|"L5"|"159.2 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00488"|"Official"|" "|"2000"|"Antarctica"|"L5"|"132.5 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00489 **"|"Official"|" "|"2000"|"Antarctica"|"L3.6"|"232 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00490"|"Official"|" "|"2000"|"Antarctica"|"LL5"|"100.9 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00491 **"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"106.6 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00492"|"Official"|" "|"2000"|"Antarctica"|"L5"|"160 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00493"|"Official"|" "|"2000"|"Antarctica"|"L5"|"39 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00494"|"Official"|" "|"2000"|"Antarctica"|"L5"|"156.8 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00495"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"267 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00496"|"Official"|" "|"2000"|"Antarctica"|"L5"|"128.8 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00497"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"222 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00498"|"Official"|" "|"2000"|"Antarctica"|"L6"|"112.5 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00499"|"Official"|" "|"2000"|"Antarctica"|"L6"|"111.7 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00500"|"Official"|" "|"2000"|"Antarctica"|"L6"|"231 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00501"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"101.5 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00502"|"Official"|" "|"2000"|"Antarctica"|"LL5"|"130.8 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00503"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"152.1 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00504"|"Official"|" "|"2000"|"Antarctica"|"L5"|"165.9 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00505"|"Official"|" "|"2000"|"Antarctica"|"LL5"|"174.6 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00506 **"|"Official"|" "|"2000"|"Antarctica"|"H3.4"|"301 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00507"|"Official"|" "|"2000"|"Antarctica"|"L5"|"105.1 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00508"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"68.6 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00509"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"180.9 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00510"|"Official"|" "|"2000"|"Antarctica"|"LL5"|"186.6 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00511"|"Official"|" "|"2000"|"Antarctica"|"L5"|"131.7 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00512"|"Official"|" "|"2000"|"Antarctica"|"LL5"|"93.4 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00513"|"Official"|" "|"2000"|"Antarctica"|"L5"|"148.3 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00514"|"Official"|" "|"2000"|"Antarctica"|"L5"|"275 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00515"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"305 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00516"|"Official"|" "|"2000"|"Antarctica"|"L5"|"117.6 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00517"|"Official"|" "|"2000"|"Antarctica"|"LL4"|"247 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00518"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"248 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00519"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"211 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00520"|"Official"|" "|"2000"|"Antarctica"|"L5"|"263 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00521"|"Official"|" "|"2000"|"Antarctica"|"LL5"|"134.1 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00522"|"Official"|" "|"2000"|"Antarctica"|"L5"|"115.7 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00523"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"60.8 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00524"|"Official"|" "|"2000"|"Antarctica"|"L6"|"226 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00525"|"Official"|" "|"2000"|"Antarctica"|"H5"|"135.1 g"|"25(2) ANSMET"|"(-79.683330, 159.750000)  "
"Meteorite Hills 00526 **"|"Official"|" "|"2000"|"Antarctica"|"L(LL)3.05"|"208 g"|"25(2) ANSMET"|"(-79.683330, 159.750000)  "
"Meteorite Hills 00527"|"Official"|" "|"2000"|"Antarctica"|"L5"|"225 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00528"|"Official"|" "|"2000"|"Antarctica"|"H5"|"104.9 g"|"25(2) ANSMET"|"(-79.683330, 159.750000)  "
"Meteorite Hills 00529"|"Official"|" "|"2000"|"Antarctica"|"H6"|"152.6 g"|"25(2) ANSMET"|"(-79.683330, 159.750000)  "
"Meteorite Hills 00530"|"Official"|" "|"2000"|"Antarctica"|"LL5"|"106.2 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00531"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"193.9 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00532"|"Official"|" "|"2000"|"Antarctica"|"L5"|"132.6 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00533"|"Official"|" "|"2000"|"Antarctica"|"LL5"|"127.6 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00534"|"Official"|" "|"2000"|"Antarctica"|"L6"|"97.6 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00535"|"Official"|" "|"2000"|"Antarctica"|"L4"|"159.1 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00536"|"Official"|" "|"2000"|"Antarctica"|"L6"|"137.2 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00537"|"Official"|" "|"2000"|"Antarctica"|"L6"|"148.8 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00538"|"Official"|" "|"2000"|"Antarctica"|"L5"|"77.2 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00539"|"Official"|" "|"2000"|"Antarctica"|"LL5"|"193.7 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00540"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"103.2 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00541"|"Official"|" "|"2000"|"Antarctica"|"LL5"|"125.8 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00542"|"Official"|" "|"2000"|"Antarctica"|"L6"|"80.3 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00543"|"Official"|" "|"2000"|"Antarctica"|"L6"|"25.5 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00544"|"Official"|" "|"2000"|"Antarctica"|"L5"|"52.7 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00545"|"Official"|" "|"2000"|"Antarctica"|"L5"|"59.8 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00546 **"|"Official"|" "|"2000"|"Antarctica"|"H5"|"75.9 g"|"26(1) ANSMET"|"(-79.683330, 159.750000)  "
"Meteorite Hills 00547"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"68.5 g"|"25(2) ANSMET"|"(-79.683330, 159.750000)  "
"Meteorite Hills 00548"|"Official"|" "|"2000"|"Antarctica"|"L5"|"89.7 g"|"25(2) ANSMET"|"(-79.683330, 159.750000)  "
"Meteorite Hills 00549"|"Official"|" "|"2000"|"Antarctica"|"L5"|"101.5 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00550"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"104.5 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00551"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"58.6 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00552 **"|"Official"|" "|"2000"|"Antarctica"|"H3.4"|"97.3 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00553"|"Official"|" "|"2000"|"Antarctica"|"L5"|"74.3 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00554"|"Official"|" "|"2000"|"Antarctica"|"L6"|"67.1 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00555"|"Official"|" "|"2000"|"Antarctica"|"L5"|"91.1 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00556"|"Official"|" "|"2000"|"Antarctica"|"L5"|"66.5 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00557"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"49.5 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00558"|"Official"|" "|"2000"|"Antarctica"|"L5"|"157 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00559"|"Official"|" "|"2000"|"Antarctica"|"L6"|"95 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00560"|"Official"|" "|"2000"|"Antarctica"|"LL5"|"61.8 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00561"|"Official"|" "|"2000"|"Antarctica"|"L5"|"80.2 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00562"|"Official"|" "|"2000"|"Antarctica"|"L5"|"78.5 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00563"|"Official"|" "|"2000"|"Antarctica"|"L5"|"48.2 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00564"|"Official"|" "|"2000"|"Antarctica"|"L5"|"53.6 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00565"|"Official"|" "|"2000"|"Antarctica"|"L5"|"110 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00566"|"Official"|" "|"2000"|"Antarctica"|"L5"|"143.8 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00567"|"Official"|" "|"2000"|"Antarctica"|"L5"|"40.4 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00568"|"Official"|" "|"2000"|"Antarctica"|"L6"|"63.3 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00569"|"Official"|" "|"2000"|"Antarctica"|"L6"|"110.3 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00570 **"|"Official"|" "|"2000"|"Antarctica"|"H3.8"|"157 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00571"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"114.3 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00572"|"Official"|" "|"2000"|"Antarctica"|"H4"|"95.8 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00573"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"71 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00574"|"Official"|" "|"2000"|"Antarctica"|"LL5"|"106.5 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00575"|"Official"|" "|"2000"|"Antarctica"|"L5"|"99.2 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00576"|"Official"|" "|"2000"|"Antarctica"|"L6"|"9.5 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00577"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"15.6 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00578"|"Official"|" "|"2000"|"Antarctica"|"L6"|"64.3 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00579"|"Official"|" "|"2000"|"Antarctica"|"L6"|"55.9 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00581"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"100.2 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00582"|"Official"|" "|"2000"|"Antarctica"|"L5"|"176.8 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00583"|"Official"|" "|"2000"|"Antarctica"|"L5"|"51.8 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00584"|"Official"|" "|"2000"|"Antarctica"|"LL5"|"87.5 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00585"|"Official"|" "|"2000"|"Antarctica"|"L5"|"74.2 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00586"|"Official"|" "|"2000"|"Antarctica"|"L5"|"93.1 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00587"|"Official"|" "|"2000"|"Antarctica"|"LL5"|"44.8 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00588"|"Official"|" "|"2000"|"Antarctica"|"LL5"|"50.9 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00589"|"Official"|" "|"2000"|"Antarctica"|"H6"|"89.3 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00590"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"90 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00591"|"Official"|" "|"2000"|"Antarctica"|"H6"|"114.8 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00592"|"Official"|" "|"2000"|"Antarctica"|"L5"|"95.8 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00593"|"Official"|" "|"2000"|"Antarctica"|"LL5"|"53.8 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00594"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"99.5 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00595"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"66.5 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00596"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"62.3 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00597"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"94.8 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00598"|"Official"|" "|"2000"|"Antarctica"|"L6"|"96.5 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00599"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"72.2 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00600"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"78.5 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00601"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"58.6 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00602"|"Official"|" "|"2000"|"Antarctica"|"L6"|"121.3 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00603"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"67.7 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00604"|"Official"|" "|"2000"|"Antarctica"|"L6"|"74.1 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00605"|"Official"|" "|"2000"|"Antarctica"|"L5"|"102.9 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00606"|"Official"|" "|"2000"|"Antarctica"|"L5"|"70.6 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00607 **"|"Official"|" "|"2000"|"Antarctica"|"H3.4"|"76.6 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00608"|"Official"|" "|"2000"|"Antarctica"|"L5"|"85.8 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00609"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"65.8 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00610"|"Official"|" "|"2000"|"Antarctica"|"H6"|"118.3 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00611"|"Official"|" "|"2000"|"Antarctica"|"H6"|"113.8 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00612"|"Official"|" "|"2000"|"Antarctica"|"L5"|"110.5 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00613"|"Official"|" "|"2000"|"Antarctica"|"H6"|"53.4 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00614"|"Official"|" "|"2000"|"Antarctica"|"L5"|"81.9 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00615"|"Official"|" "|"2000"|"Antarctica"|"H6"|"166.9 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00616"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"97.5 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00617"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"114 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00618"|"Official"|" "|"2000"|"Antarctica"|"L5"|"67.1 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00619"|"Official"|" "|"2000"|"Antarctica"|"H6"|"71.2 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00620"|"Official"|" "|"2000"|"Antarctica"|"H6"|"125.2 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00621 **"|"Official"|" "|"2000"|"Antarctica"|"L3.6"|"88.8 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00622"|"Official"|" "|"2000"|"Antarctica"|"LL5"|"87.7 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00623"|"Official"|" "|"2000"|"Antarctica"|"L6"|"52.6 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00624"|"Official"|" "|"2000"|"Antarctica"|"L5"|"103.9 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00625"|"Official"|" "|"2000"|"Antarctica"|"H6"|"106.5 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00626"|"Official"|" "|"2000"|"Antarctica"|"H6"|"100.8 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00627"|"Official"|" "|"2000"|"Antarctica"|"LL5"|"80.7 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00628"|"Official"|" "|"2000"|"Antarctica"|"H6"|"40.7 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
"Meteorite Hills 00629"|"Official"|" "|"2000"|"Antarctica"|"LL6"|"17.6 g"|"26(1) ANSMET"|"(-79.683330, 155.750000)  "
