"Name"|"Status"|"Fall"|"Year"|"Place"|"Type"|"Mass"|"Antarctic"|"(Lat,Long)"
"Hami 014"|"Official"|" "|"2015"|"Xinjiang, China"|"L3"|"553 g"|" "|"(42.470660, 93.333340)  "
"Hami 015"|"Official"|" "|"2016"|"Xinjiang, China"|"L5"|"27.4 kg"|" "|"(42.298330, 93.172460)  "
"Hami 016 **"|"Official"|" "|"2015"|"Xinjiang, China"|"H~5"|"47.3 g"|" "|"(42.350000, 93.250000)  "
"Hami 017 **"|"Official"|" "|"2016"|"Xinjiang, China"|"L~5"|"327 g"|" "|"(42.286420, 93.438640)  "
"Hami 018 **"|"Official"|" "|"2015"|"Xinjiang, China"|"L~5"|"217 g"|" "|"(42.370380, 93.254800)  "
"Hami 019 **"|"Official"|" "|"2015"|"Xinjiang, China"|"H~4"|"844 g"|" "|"(42.160110, 93.481770)  "
"Hami 020 **"|"Official"|" "|"2019"|"Xinjiang, China"|"L~6"|"261 g"|" "|"(42.588540, 93.246940)  "
"Hamilton (Queensland) **"|"Official"|" "|"1966"|"Queensland, Australia"|"L6"|"68 kg"|" "|"(-28.483330, 148.250000)  "
"Hamilton (Texas)"|"Official"|" "|"1965"|"Texas, USA"|"OC"|"2.7 kg"|" "|"(31.593330, -98.250000)  "
"Hamlet **"|"Official"|"Y"|"1959"|"Indiana, USA"|"LL4"|"3.71 kg"|" "|"(41.383330, -86.600000)  "
"Hammadah al Hamra 001"|"Official"|" "|"1990"|"Gharyan, Libya"|"H5"|"19.42 kg"|" "|"(29.000000, 12.233330)  "
"Hammadah al Hamra 002"|"Official"|" "|"1990"|"Gharyan, Libya"|"H3.9"|"375 g"|" "|"(28.983330, 12.150000)  "
"Hammadah al Hamra 003"|"Official"|" "|"1990"|"Gharyan, Libya"|"H5"|"2.38 kg"|" "|"(28.983330, 12.183330)  "
"Hammadah al Hamra 004"|"Official"|" "|"1990"|"Gharyan, Libya"|"H3.9"|"296 g"|" "|"(28.950000, 12.466670)  "
"Hammadah al Hamra 005"|"Official"|" "|"1990"|"Gharyan, Libya"|"L5/6"|"891 g"|" "|"(28.883330, 12.483330)  "
"Hammadah al Hamra 006"|"Official"|" "|"1990"|"Gharyan, Libya"|"H5"|"458 g"|" "|"(28.900000, 12.583330)  "
"Hammadah al Hamra 007"|"Official"|" "|"1990"|"Gharyan, Libya"|"L6"|"585 g"|" "|"(28.750000, 12.683330)  "
"Hammadah al Hamra 008"|"Official"|" "|"1990"|"Ash Shati', Libya"|"L6"|"569 g"|" "|"(28.466670, 12.816670)  "
"Hammadah al Hamra 009"|"Official"|" "|"1990"|"Gharyan, Libya"|"H5"|"121 g"|" "|"(28.650000, 12.700000)  "
"Hammadah al Hamra 010"|"Official"|" "|"1990"|"Gharyan, Libya"|"H5"|"2.08 kg"|" "|"(28.650000, 12.633330)  "
"Hammadah al Hamra 011"|"Official"|" "|"1990"|"Gharyan, Libya"|"H5"|"300 g"|" "|"(28.616670, 12.533330)  "
"Hammadah al Hamra 012"|"Official"|" "|"1990"|"Gharyan, Libya"|"H5"|"478 g"|" "|"(28.633330, 12.633330)  "
"Hammadah al Hamra 013"|"Official"|" "|"1990"|"Gharyan, Libya"|"H5"|"424 g"|" "|"(28.716670, 12.633330)  "
"Hammadah al Hamra 014"|"Official"|" "|"1990"|"Gharyan, Libya"|"L5"|"94 g"|" "|"(28.833330, 12.516670)  "
"Hammadah al Hamra 017"|"Official"|" "|"1990"|"Gharyan, Libya"|"L/LL5/6"|"339 g"|" "|"(29.033330, 12.416670)  "
"Hammadah al Hamra 018"|"Official"|" "|"1990"|"Gharyan, Libya"|"H6"|"815 g"|" "|"(29.050000, 12.483330)  "
"Hammadah al Hamra 019"|"Official"|" "|"1990"|"Gharyan, Libya"|"H6"|"13.43 kg"|" "|"(29.066670, 12.683330)  "
"Hammadah al Hamra 020"|"Official"|" "|"1990"|"Gharyan, Libya"|"H5"|"221 g"|" "|"(28.966670, 12.700000)  "
"Hammadah al Hamra 021"|"Official"|" "|"1990"|"Gharyan, Libya"|"H4"|"127 g"|" "|"(28.966670, 12.616670)  "
"Hammadah al Hamra 022"|"Official"|" "|"1990"|"Gharyan, Libya"|"H6"|"226 g"|" "|"(28.933330, 12.333330)  "
"Hammadah al Hamra 023"|"Official"|" "|"1990"|"Gharyan, Libya"|"H5"|"46 g"|" "|"(28.883330, 12.416670)  "
"Hammadah al Hamra 024"|"Official"|" "|"1990"|"Gharyan, Libya"|"H5"|"78 g"|" "|"(28.916670, 12.766670)  "
"Hammadah al Hamra 025"|"Official"|" "|"1990"|"Gharyan, Libya"|"L6"|"43 g"|" "|"(28.916670, 12.916670)  "
"Hammadah al Hamra 026"|"Official"|" "|"1990"|"Gharyan, Libya"|"L6"|"166 g"|" "|"(28.850000, 12.850000)  "
"Hammadah al Hamra 027"|"Official"|" "|"1990"|"Gharyan, Libya"|"H4"|"44 g"|" "|"(28.816670, 12.966670)  "
"Hammadah al Hamra 028"|"Official"|" "|"1990"|"Gharyan, Libya"|"H3.8/4"|"143 g"|" "|"(28.816670, 12.733330)  "
"Hammadah al Hamra 029"|"Official"|" "|"1990"|"Gharyan, Libya"|"H5"|"268 g"|" "|"(28.800000, 12.716670)  "
"Hammadah al Hamra 030"|"Official"|" "|"1990"|"Gharyan, Libya"|"H5"|"21 g"|" "|"(28.766670, 12.833330)  "
"Hammadah al Hamra 031"|"Official"|" "|"1990"|"Gharyan, Libya"|"L6"|"233 g"|" "|"(28.783330, 13.033330)  "
"Hammadah al Hamra 032"|"Official"|" "|"1990"|"Ash Shati', Libya"|"L6"|"129 g"|" "|"(28.783330, 13.216670)  "
"Hammadah al Hamra 033"|"Official"|" "|"1990"|"Gharyan, Libya"|"H5"|"759 g"|" "|"(28.850000, 13.066670)  "
"Hammadah al Hamra 034"|"Official"|" "|"1990"|"Gharyan, Libya"|"L6"|"111 g"|" "|"(28.866670, 12.650000)  "
"Hammadah al Hamra 035"|"Official"|" "|"1990"|"Gharyan, Libya"|"H5"|"213 g"|" "|"(28.816670, 12.550000)  "
"Hammadah al Hamra 036"|"Official"|" "|"1990"|"Gharyan, Libya"|"H5"|"184 g"|" "|"(28.833330, 12.300000)  "
"Hammadah al Hamra 037"|"Official"|" "|"1990"|"Gharyan, Libya"|"L6"|"575 g"|" "|"(29.066670, 12.600000)  "
"Hammadah al Hamra 038"|"Official"|" "|"1990"|"Gharyan, Libya"|"L6"|"233 g"|" "|"(29.083330, 12.766670)  "
"Hammadah al Hamra 039"|"Official"|" "|"1990"|"Gharyan, Libya"|"L6"|"56 g"|" "|"(29.116670, 12.350000)  "
"Hammadah al Hamra 040"|"Official"|" "|"1990"|"Gharyan, Libya"|"L6"|"4.41 kg"|" "|"(29.100000, 11.833330)  "
"Hammadah al Hamra 041"|"Official"|" "|"1990"|"Gharyan, Libya"|"LL6"|"46 g"|" "|"(29.166670, 12.083330)  "
"Hammadah al Hamra 042"|"Official"|" "|"1994"|"Ghadamis, Libya"|"L6"|"300 g"|" "|"(29.270500, 11.670170)  "
"Hammadah al Hamra 043"|"Official"|" "|"1994"|"Gharyan, Libya"|"CO3"|"67 g"|" "|"(29.073670, 11.876500)  "
"Hammadah al Hamra 044"|"Official"|" "|"1994"|"Ghadamis, Libya"|"H4"|"989 g"|" "|"(29.250670, 11.251670)  "
"Hammadah al Hamra 045"|"Official"|" "|"1994"|"Ghadamis, Libya"|"H5"|"537 g"|" "|"(29.361670, 11.245830)  "
"Hammadah al Hamra 046"|"Official"|" "|"1994"|"Gharyan, Libya"|"L/LL6"|"643 g"|" "|"(28.616670, 12.945330)  "
"Hammadah al Hamra 047"|"Official"|" "|"1994"|"Gharyan, Libya"|"H4/5"|"29 g"|" "|"(28.682330, 13.070830)  "
"Hammadah al Hamra 048"|"Official"|" "|"1994"|"Ash Shati', Libya"|"H4/5"|"1002 g"|" "|"(28.490330, 13.305500)  "
"Hammadah al Hamra 049"|"Official"|" "|"1994"|"Ash Shati', Libya"|"H4"|"395 g"|" "|"(28.533000, 13.145170)  "
"Hammadah al Hamra 050"|"Official"|" "|"1994"|"Gharyan, Libya"|"L5-6"|"177 g"|" "|"(28.798830, 12.959330)  "
"Hammadah al Hamra 051"|"Official"|" "|"1994"|"Gharyan, Libya"|"H6"|"12 kg"|" "|"(28.843500, 12.996830)  "
"Hammadah al Hamra 052"|"Official"|" "|"1994"|"Gharyan, Libya"|"LL5-6"|"2.77 kg"|" "|"(28.913670, 13.086500)  "
"Hammadah al Hamra 053"|"Official"|" "|"1994"|"Ash Shati', Libya"|"L5-6"|"680 g"|" "|"(28.868500, 13.303000)  "
"Hammadah al Hamra 054"|"Official"|" "|"1994"|"Gharyan, Libya"|"H6"|"590 g"|" "|"(28.988000, 13.061330)  "
"Hammadah al Hamra 055"|"Official"|" "|"1994"|"Gharyan, Libya"|"H6"|"511 g"|" "|"(28.989830, 13.059830)  "
"Hammadah al Hamra 056"|"Official"|" "|"1994"|"Ash Shati', Libya"|"LL6"|"1080 g"|" "|"(28.673000, 13.164670)  "
"Hammadah al Hamra 057"|"Official"|" "|"1994"|"Gharyan, Libya"|"LL6"|"505 g"|" "|"(28.940000, 13.066500)  "
"Hammadah al Hamra 058"|"Official"|" "|"1994"|"Gharyan, Libya"|"L4-5"|"706 g"|" "|"(28.940830, 13.066500)  "
"Hammadah al Hamra 059"|"Official"|" "|"1994"|"Gharyan, Libya"|"Eucrite-mmict"|"143 g"|" "|"(28.945500, 13.069500)  "
"Hammadah al Hamra 060"|"Official"|" "|"1994"|"Gharyan, Libya"|"LL6"|"648 g"|" "|"(28.951330, 13.075000)  "
"Hammadah al Hamra 061"|"Official"|" "|"1994"|"Gharyan, Libya"|"H5"|"550 g"|" "|"(28.973000, 13.100670)  "
"Hammadah al Hamra 062"|"Official"|" "|"1994"|"Gharyan, Libya"|"LL4-5"|"163 g"|" "|"(28.764670, 12.343670)  "
"Hammadah al Hamra 063"|"Official"|" "|"1994"|"Gharyan, Libya"|"H6"|"476 g"|" "|"(28.775830, 12.336830)  "
"Hammadah al Hamra 064"|"Official"|" "|"1994"|"Gharyan, Libya"|"Ureilite"|"136 g"|" "|"(28.777670, 12.335500)  "
"Hammadah al Hamra 065"|"Official"|" "|"1994"|"Gharyan, Libya"|"L6"|"93 g"|" "|"(28.634170, 12.725670)  "
"Hammadah al Hamra 066"|"Official"|" "|"1994"|"Gharyan, Libya"|"L6"|"112 g"|" "|"(28.633670, 12.724000)  "
"Hammadah al Hamra 067"|"Official"|" "|"1994"|"Gharyan, Libya"|"L6"|"292 g"|" "|"(28.639670, 12.714330)  "
"Hammadah al Hamra 068"|"Official"|" "|"1994"|"Gharyan, Libya"|"H5/6"|"120 g"|" "|"(28.754670, 12.586830)  "
"Hammadah al Hamra 069"|"Official"|" "|"1994"|"Gharyan, Libya"|"L6"|"612 g"|" "|"(29.031830, 12.381000)  "
"Hammadah al Hamra 070"|"Official"|" "|"1994"|"Gharyan, Libya"|"H6"|"628 g"|" "|"(29.161330, 12.450000)  "
"Hammadah al Hamra 071"|"Official"|" "|"1994"|"Gharyan, Libya"|"L6"|"1828 g"|" "|"(29.212500, 12.521830)  "
"Hammadah al Hamra 072"|"Official"|" "|"1994"|"Gharyan, Libya"|"H5"|"250 g"|" "|"(28.767170, 12.898830)  "
"Hammadah al Hamra 073"|"Official"|" "|"1994"|"Gharyan, Libya"|"C4-ung"|"569 g"|" "|"(28.787670, 12.870170)  "
"Hammadah al Hamra 074"|"Official"|" "|"1994"|"Gharyan, Libya"|"L/LL6"|"70 g"|" "|"(28.856170, 12.598670)  "
"Hammadah al Hamra 075"|"Official"|" "|"1994"|"Gharyan, Libya"|"H5"|"879 g"|" "|"(28.904670, 12.555670)  "
"Hammadah al Hamra 076"|"Official"|" "|"1994"|"Gharyan, Libya"|"H5"|"424 g"|" "|"(28.969000, 12.357000)  "
"Hammadah al Hamra 077"|"Official"|" "|"1994"|"Gharyan, Libya"|"H5"|"920 g"|" "|"(28.975500, 12.339670)  "
"Hammadah al Hamra 078"|"Official"|" "|"1994"|"Gharyan, Libya"|"H5"|"1167 g"|" "|"(29.189000, 12.265830)  "
"Hammadah al Hamra 079"|"Official"|" "|"1994"|"Gharyan, Libya"|"H5"|"383 g"|" "|"(29.187830, 12.254830)  "
"Hammadah al Hamra 080"|"Official"|" "|"1995"|"Gharyan, Libya"|"H6"|"1200 g"|" "|"(28.649500, 13.021330)  "
"Hammadah al Hamra 081"|"Official"|" "|"1995"|"Ash Shati', Libya"|"H6"|"250 g"|" "|"(28.653000, 13.221830)  "
"Hammadah al Hamra 082"|"Official"|" "|"1995"|"Ash Shati', Libya"|"H5/6"|"487 g"|" "|"(28.607830, 13.170000)  "
"Hammadah al Hamra 083"|"Official"|" "|"1995"|"Gharyan, Libya"|"H5"|"396 g"|" "|"(28.666670, 12.933330)  "
"Hammadah al Hamra 084"|"Official"|" "|"1995"|"Gharyan, Libya"|"L6"|"540 g"|" "|"(28.816500, 12.606830)  "
"Hammadah al Hamra 085"|"Official"|" "|"1995"|"Gharyan, Libya"|"LL6"|"594 g"|" "|"(28.784830, 12.910170)  "
"Hammadah al Hamra 086"|"Official"|" "|"1995"|"Ash Shati', Libya"|"H4"|"515 g"|" "|"(28.620000, 13.361830)  "
"Hammadah al Hamra 087"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L6"|"22.11 kg"|" "|"(28.595830, 13.269000)  "
"Hammadah al Hamra 088"|"Official"|" "|"1995"|"Ash Shati', Libya"|"H6"|"210 g"|" "|"(28.584830, 13.387330)  "
"Hammadah al Hamra 089"|"Official"|" "|"1995"|"Ash Shati', Libya"|"H5"|"1379 g"|" "|"(28.467170, 13.317000)  "
"Hammadah al Hamra 090"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L6"|"1914 g"|" "|"(28.487500, 13.224170)  "
"Hammadah al Hamra 091"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L6"|"803 g"|" "|"(28.500830, 13.105330)  "
"Hammadah al Hamra 092"|"Official"|" "|"1995"|"Gharyan, Libya"|"L5"|"140 g"|" "|"(28.660170, 12.866330)  "
"Hammadah al Hamra 093"|"Official"|" "|"1995"|"Ash Shati', Libya"|"LL3.9"|"197 g"|" "|"(28.664670, 13.381170)  "
"Hammadah al Hamra 094"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L5"|"165 g"|" "|"(28.600830, 13.457830)  "
"Hammadah al Hamra 095"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L6"|"339 g"|" "|"(28.606830, 13.168000)  "
"Hammadah al Hamra 096"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L/LL3"|"548 g"|" "|"(28.603330, 13.436670)  "
"Hammadah al Hamra 097"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L6"|"5.58 kg"|" "|"(28.621670, 13.450330)  "
"Hammadah al Hamra 098"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L6"|"170 g"|" "|"(28.626170, 13.400670)  "
"Hammadah al Hamra 099"|"Official"|" "|"1995"|"Ash Shati', Libya"|"H6"|"1720 g"|" "|"(28.636000, 13.379170)  "
"Hammadah al Hamra 100"|"Official"|" "|"1995"|"Ash Shati', Libya"|"H4"|"175 g"|" "|"(28.657170, 13.327170)  "
"Hammadah al Hamra 101"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L6"|"1455 g"|" "|"(28.662000, 13.297330)  "
"Hammadah al Hamra 102"|"Official"|" "|"1995"|"Ash Shati', Libya"|"LL6"|"184 g"|" "|"(28.614670, 13.160000)  "
"Hammadah al Hamra 103"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L6"|"4.76 kg"|" "|"(28.618170, 13.171500)  "
"Hammadah al Hamra 104"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L6"|"205 g"|" "|"(28.676830, 13.422170)  "
"Hammadah al Hamra 105"|"Official"|" "|"1995"|"Ash Shati', Libya"|"H5"|"747 g"|" "|"(28.676500, 13.427670)  "
"Hammadah al Hamra 106"|"Official"|" "|"1995"|"Ash Shati', Libya"|"H5"|"1750 g"|" "|"(28.579000, 13.330330)  "
"Hammadah al Hamra 107"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L6"|"288 g"|" "|"(28.575670, 13.311830)  "
"Hammadah al Hamra 108"|"Official"|" "|"1995"|"Ash Shati', Libya"|"H5"|"2.99 kg"|" "|"(28.575670, 13.295000)  "
"Hammadah al Hamra 109"|"Official"|" "|"1995"|"Gharyan, Libya"|"H5"|"4.78 kg"|" "|"(28.588500, 12.952830)  "
"Hammadah al Hamra 110"|"Official"|" "|"1995"|"Gharyan, Libya"|"L6"|"262 g"|" "|"(28.600170, 12.917830)  "
"Hammadah al Hamra 111"|"Official"|" "|"1995"|"Ash Shati', Libya"|"H5"|"1304 g"|" "|"(28.623170, 13.131670)  "
"Hammadah al Hamra 112"|"Official"|" "|"1995"|"Ash Shati', Libya"|"H5"|"523 g"|" "|"(28.642670, 13.268000)  "
"Hammadah al Hamra 113"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L6"|"239 g"|" "|"(28.688830, 13.418500)  "
"Hammadah al Hamra 114"|"Official"|" "|"1995"|"Ash Shati', Libya"|"H6"|"150 g"|" "|"(28.593670, 13.464500)  "
"Hammadah al Hamra 115"|"Official"|" "|"1995"|"Ash Shati', Libya"|"H5"|"2.25 kg"|" "|"(28.559170, 13.009000)  "
"Hammadah al Hamra 116"|"Official"|" "|"1995"|"Gharyan, Libya"|"H5"|"6.25 kg"|" "|"(28.916170, 13.048500)  "
"Hammadah al Hamra 117"|"Official"|" "|"1995"|"Gharyan, Libya"|"L5"|"572 g"|" "|"(28.832830, 13.138500)  "
"Hammadah al Hamra 118"|"Official"|" "|"1995"|"Ash Shati', Libya"|"H4"|"4.38 kg"|" "|"(28.668330, 13.344670)  "
"Hammadah al Hamra 119"|"Official"|" "|"1995"|"Ash Shati', Libya"|"R4"|"352 g"|" "|"(28.514500, 12.896830)  "
"Hammadah al Hamra 120"|"Official"|" "|"1995"|"Ash Shati', Libya"|"H5"|"83 g"|" "|"(28.495330, 13.372500)  "
"Hammadah al Hamra 121"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L6"|"606 g"|" "|"(28.494500, 13.339670)  "
"Hammadah al Hamra 122"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L6"|"502 g"|" "|"(28.481500, 13.319000)  "
"Hammadah al Hamra 123"|"Official"|" "|"1995"|"Ash Shati', Libya"|"LL4"|"1010 g"|" "|"(28.475170, 13.196330)  "
"Hammadah al Hamra 124"|"Official"|" "|"1995"|"Ash Shati', Libya"|"H5"|"5.13 kg"|" "|"(28.472330, 13.181830)  "
"Hammadah al Hamra 125"|"Official"|" "|"1995"|"Ash Shati', Libya"|"H5"|"6.4 kg"|" "|"(28.466000, 13.124170)  "
"Hammadah al Hamra 126"|"Official"|" "|"1995"|"Ash Shati', Libya"|"Ureilite"|"1998 g"|" "|"(28.475000, 12.946500)  "
"Hammadah al Hamra 127"|"Official"|" "|"1995"|"Ash Shati', Libya"|"LL6"|"186 g"|" "|"(28.484330, 12.857500)  "
"Hammadah al Hamra 128"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L4/5"|"968 g"|" "|"(28.501500, 13.032330)  "
"Hammadah al Hamra 129"|"Official"|" "|"1995"|"Ash Shati', Libya"|"H5/6"|"590 g"|" "|"(28.461830, 13.198500)  "
"Hammadah al Hamra 130"|"Official"|" "|"1995"|"Ash Shati', Libya"|"H4/5"|"196 g"|" "|"(28.462330, 13.194500)  "
"Hammadah al Hamra 131"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L6"|"3.3 kg"|" "|"(28.466830, 12.894670)  "
"Hammadah al Hamra 132"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L5"|"518 g"|" "|"(28.471500, 13.018670)  "
"Hammadah al Hamra 133"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L6"|"177 g"|" "|"(28.488330, 13.095000)  "
"Hammadah al Hamra 134"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L6"|"218 g"|" "|"(28.526500, 13.302330)  "
"Hammadah al Hamra 135"|"Official"|" "|"1995"|"Ash Shati', Libya"|"H6"|"539 g"|" "|"(28.527170, 13.305500)  "
"Hammadah al Hamra 136"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L6"|"4.09 kg"|" "|"(28.530500, 13.389170)  "
"Hammadah al Hamra 137"|"Official"|" "|"1995"|"Gharyan, Libya"|"H5"|"168 g"|" "|"(29.009330, 12.663670)  "
"Hammadah al Hamra 138"|"Official"|" "|"1995"|"Gharyan, Libya"|"H5"|"808 g"|" "|"(29.036000, 12.632830)  "
"Hammadah al Hamra 139"|"Official"|" "|"1995"|"Ash Shati', Libya"|"H5"|"1632 g"|" "|"(28.509670, 12.966330)  "
"Hammadah al Hamra 140"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L5"|"358 g"|" "|"(28.519670, 13.371000)  "
"Hammadah al Hamra 141"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L5"|"78 g"|" "|"(28.517000, 13.059330)  "
"Hammadah al Hamra 142"|"Official"|" "|"1995"|"Ash Shati', Libya"|"H5/6"|"3.6 kg"|" "|"(28.478170, 13.019830)  "
"Hammadah al Hamra 143"|"Official"|" "|"1995"|"Ash Shati', Libya"|"H5"|"137 g"|" "|"(28.410670, 13.253330)  "
"Hammadah al Hamra 144"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L5"|"1940 g"|" "|"(28.513830, 13.007170)  "
"Hammadah al Hamra 145"|"Official"|" "|"1995"|"Gharyan, Libya"|"L6"|"133 g"|" "|"(28.563670, 12.904670)  "
"Hammadah al Hamra 146"|"Official"|" "|"1995"|"Gharyan, Libya"|"H5"|"2.65 kg"|" "|"(28.625330, 12.874500)  "
"Hammadah al Hamra 147"|"Official"|" "|"1995"|"Gharyan, Libya"|"H4"|"6.6 kg"|" "|"(28.660170, 12.750000)  "
"Hammadah al Hamra 148"|"Official"|" "|"1995"|"Gharyan, Libya"|"L5"|"15.77 kg"|" "|"(28.719670, 12.864330)  "
"Hammadah al Hamra 149"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L4"|"633 g"|" "|"(28.691670, 13.219670)  "
"Hammadah al Hamra 150"|"Official"|" "|"1995"|"Ash Shati', Libya"|"LL5-6"|"932 g"|" "|"(28.663000, 13.469830)  "
"Hammadah al Hamra 151"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L5"|"1332 g"|" "|"(28.651000, 13.468330)  "
"Hammadah al Hamra 152"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L6"|"398 g"|" "|"(28.812670, 13.422670)  "
"Hammadah al Hamra 153"|"Official"|" "|"1995"|"Ash Shati', Libya"|"H3.8-4"|"50 kg"|" "|"(28.600330, 13.577500)  "
"Hammadah al Hamra 154"|"Official"|" "|"1995"|"Ash Shati', Libya"|"H6"|"197 g"|" "|"(28.617000, 13.400330)  "
"Hammadah al Hamra 155"|"Official"|" "|"1995"|"Ash Shati', Libya"|"H4/5"|"4.06 kg"|" "|"(28.588170, 13.450830)  "
"Hammadah al Hamra 156"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L5-6"|"485 g"|" "|"(28.540330, 13.219670)  "
"Hammadah al Hamra 157"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L5"|"251 g"|" "|"(28.515670, 12.857170)  "
"Hammadah al Hamra 158"|"Official"|" "|"1995"|"Ash Shati', Libya"|"H5"|"650 g"|" "|"(28.553330, 13.029000)  "
"Hammadah al Hamra 159"|"Official"|" "|"1995"|"Ash Shati', Libya"|"H5"|"818 g"|" "|"(28.555000, 13.032670)  "
"Hammadah al Hamra 160"|"Official"|" "|"1995"|"Ash Shati', Libya"|"H3-5"|"434 g"|" "|"(28.611500, 13.558330)  "
"Hammadah al Hamra 161"|"Official"|" "|"1995"|"Ash Shati', Libya"|"H6"|"406 g"|" "|"(28.630330, 13.333500)  "
"Hammadah al Hamra 162"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L4/5"|"575 g"|" "|"(28.500830, 13.029000)  "
"Hammadah al Hamra 163"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L3.8"|"648 g"|" "|"(28.544830, 13.352170)  "
"Hammadah al Hamra 164"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L6"|"771 g"|" "|"(28.705500, 13.316670)  "
"Hammadah al Hamra 165"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L5"|"79 g"|" "|"(28.580000, 13.457000)  "
"Hammadah al Hamra 166"|"Official"|" "|"1995"|"Ash Shati', Libya"|"L6"|"52 g"|" "|"(28.667670, 13.503500)  "
"Hammadah al Hamra 167"|"Official"|" "|"1996"|"Gharyan, Libya"|"LL4-5"|"1055 g"|" "|"(28.876830, 12.420170)  "
"Hammadah al Hamra 168"|"Official"|" "|"1996"|"Gharyan, Libya"|"L6"|"76 g"|" "|"(28.870500, 12.408830)  "
"Hammadah al Hamra 169"|"Official"|" "|"1996"|"Ash Shati', Libya"|"H5"|"623 g"|" "|"(28.589000, 13.098500)  "
"Hammadah al Hamra 170"|"Official"|" "|"1996"|"Ash Shati', Libya"|"H6"|"96 g"|" "|"(28.602170, 13.431000)  "
"Hammadah al Hamra 171"|"Official"|" "|"1996"|"Ash Shati', Libya"|"H5"|"1195 g"|" "|"(28.618830, 13.362670)  "
"Hammadah al Hamra 172"|"Official"|" "|"1996"|"Ash Shati', Libya"|"L5"|"843 g"|" "|"(28.622170, 13.320500)  "
"Hammadah al Hamra 173"|"Official"|" "|"1996"|"Ash Shati', Libya"|"L6"|"45 kg"|" "|"(28.636670, 13.196500)  "
"Hammadah al Hamra 174"|"Official"|" "|"1996"|"Ash Shati', Libya"|"L6"|"113 g"|" "|"(28.646500, 13.143000)  "
"Hammadah al Hamra 175"|"Official"|" "|"1996"|"Ash Shati', Libya"|"L5"|"1582 g"|" "|"(28.631830, 13.086000)  "
"Hammadah al Hamra 176"|"Official"|" "|"1996"|"Ash Shati', Libya"|"L6"|"1147 g"|" "|"(28.659500, 13.305670)  "
"Hammadah al Hamra 177"|"Official"|" "|"1996"|"Ash Shati', Libya"|"L6"|"265 g"|" "|"(28.587670, 13.254170)  "
"Hammadah al Hamra 178"|"Official"|" "|"1996"|"Ash Shati', Libya"|"H5"|"378 g"|" "|"(28.617830, 13.146830)  "
"Hammadah al Hamra 179"|"Official"|" "|"1996"|"Ash Shati', Libya"|"L6"|"367 g"|" "|"(28.599830, 13.308830)  "
"Hammadah al Hamra 180"|"Official"|" "|"1996"|"Ash Shati', Libya"|"Chondrite-ung"|"936 g"|" "|"(28.603500, 13.300670)  "
"Hammadah al Hamra 181"|"Official"|" "|"1996"|"Gharyan, Libya"|"LL4-6"|"1133 g"|" "|"(28.584500, 12.904500)  "
"Hammadah al Hamra 182"|"Official"|" "|"1996"|"Gharyan, Libya"|"L6"|"106 g"|" "|"(28.758170, 12.607330)  "
"Hammadah al Hamra 183"|"Official"|" "|"1996"|"Ash Shati', Libya"|"LL6"|"5 kg"|" "|"(28.610670, 13.334170)  "
"Hammadah al Hamra 184"|"Official"|" "|"1996"|"Ash Shati', Libya"|"H4"|"2.01 kg"|" "|"(28.480670, 13.031330)  "
"Hammadah al Hamra 185"|"Official"|" "|"1996"|"Ash Shati', Libya"|"H5"|"1645 g"|" "|"(28.698000, 13.319330)  "
"Hammadah al Hamra 186"|"Official"|" "|"1996"|"Ash Shati', Libya"|"LL6"|"1280 g"|" "|"(28.712170, 13.273670)  "
"Hammadah al Hamra 187"|"Official"|" "|"1996"|"Ash Shati', Libya"|"H6"|"188 g"|" "|"(28.738830, 13.236330)  "
